time,x,y,S1,S2,S3,S4
0.56,0.4,0.9,0.015020866617220463,-0.07231735486337912,0.02089494258628722,0.007213969053331305
0.56,0.5,0.9,0.011908307843970282,-0.03608465446408217,0.003959884968588478,0.016233120451732808
0.56,0.6,0.9,0.009323603239196749,-0.023344778073224208,0.00018864137711652445,0.015138153449028404
0.56,0.7,0.9,0.007180338320768206,-0.025970915344825415,0.004886943329441274,0.007703615035319122
0.56,0.8,0.9,0.005484261887172847,-0.030615361355749333,0.010127794672474646,0.0005497679634371738
0.56,0.9,0.9,0.004202098461097367,-0.030507896334378667,0.011942763530562615,-0.0030682870077898376
0.56,1.0,0.9,0.0032441836357557955,-0.026487126054682193,0.010960438893216212,-0.0038200802881568465
0.56,0.0,1.0,0.039363442440104965,-0.3380060054322718,0.14285405835827358,-0.05457786960132611
0.56,0.1,1.0,0.030666996122942033,-0.2622041186412364,0.11062474872049916,-0.04196211874332757
0.56,0.2,1.0,0.023912385360463282,-0.20142169279629807,0.08446155237474957,-0.031220372411878583
0.56,0.3,1.0,0.018677351882836507,-0.15163023979837945,0.06259188452470732,-0.021567029833625437
0.56,0.4,1.0,0.014614652442805205,-0.1114605079970665,0.04471282110745899,-0.013318959473821616
0.56,0.5,1.0,0.011434318398195644,-0.0817592577386181,0.03175191800657108,-0.007726016447493378
0.56,0.6,1.0,0.008917389064781494,-0.06248793120691158,0.024006519898288295,-0.005394775078124518
0.56,0.7,1.0,0.006924682385575486,-0.050608017491303205,0.01987804972364697,-0.00522026840648508
0.56,0.8,1.0,0.005366030049724783,-0.04200426594414644,0.017057731093252895,-0.005424383071192641
0.56,0.9,1.0,0.004161837806200562,-0.03437469216066125,0.014295357062328762,-0.0050963062334762775
0.56,1.0,1.0,0.003234239301220894,-0.02745165988485902,0.011547372360552378,-0.004325991435544042
0.64,0.0,0.0,0.029536966099173695,-0.3223236433677555,0.12283957318653177,-0.04276838742182598
0.64,0.1,0.0,0.023008805276497294,-0.24993271218139648,0.09504666408139338,-0.03281281524063184
0.64,0.2,0.0,0.017933871862874155,-0.1917090150581741,0.07235404976769598,-0.02422366498845343
0.64,0.3,0.0,0.013994360204560088,-0.14377284090042283,0.053209071493907856,-0.016360362944313603
0.64,0.4,0.0,0.010933479038790212,-0.10497015968651724,0.03746440941646863,-0.009570803338782482
0.64,0.5,0.0,0.008541476770636462,-0.07642220600686458,0.02615172292767584,-0.0050404603846155764
0.64,0.6,0.0,0.006658343953279472,-0.05826502801692095,0.019655626968770906,-0.003358155467709025
0.64,0.7,0.0,0.005175323234963844,-0.04742789969392779,0.01647231505588528,-0.0035442708106128234
0.64,0.8,0.0,0.004016943991638327,-0.039672587946321766,0.014382278734140308,-0.003999226040584058
0.64,0.9,0.0,0.0031197101108914366,-0.032651759596135504,0.012196985578079984,-0.00390949329211419
0.64,1.0,0.0,0.002426120402087073,-0.02614790734775772,0.00990708695893329,-0.0033701916835723674
0.64,0.0,0.1,0.02954199258656457,-0.3213052956568978,0.12226164550280169,-0.042306992762640744
0.64,0.1,0.1,0.023029072833771362,-0.24585020361396537,0.0927289250443183,-0.030963629518411685
0.64,0.2,0.1,0.017993566307232988,-0.17968272097271434,0.06552532538067112,-0.018776560566074796
0.64,0.3,0.1,0.014123432532713304,-0.11775615812312977,0.03843659478408936,-0.00457676096502749
0.64,0.4,0.1,0.011138525468953083,-0.06363634748344453,0.01399441638418325,0.00915066501514781
0.64,0.5,0.1,0.008780731942938087,-0.02819140791030713,-0.0012343960331410017,0.016804955151058776
0.64,0.6,0.1,0.006863390383442339,-0.016931215813848238,-0.0038143660635144693,0.01536331288622127
0.64,0.7,0.1,0.005304356435086699,-0.021411948023006992,0.0017001374128433207,0.008239444730712659
0.64,0.8,0.1,0.0040766384359971625,-0.027646293860862012,0.0075535543471154315,0.0014478783817945718
0.64,0.9,0.1,0.003140077466726827,-0.028568626446573084,0.009878761711945822,-0.0020603799268316485
0.64,1.0,0.1,0.0024311214667648118,-0.02512940837056524,0.009328745251799612,-0.0029089238050339196
0.64,0.0,0.2,0.029555103114191045,-0.3186675278225321,0.1207635093188295,-0.041112165527636385
0.64,0.1,0.2,0.023081567177845902,-0.23526748305464018,0.08671970796202624,-0.026170478354175235
0.64,0.2,0.2,0.01814822132651605,-0.14851474869650996,0.04782737218863074,-0.004659508769181602
0.64,0.3,0.2,0.014457899899637843,-0.05033194880852221,0.00015178852456214711,0.025962051528673005
0.64,0.4,0.2,0.011669999670745933,0.04348615279576612,-0.046831057572285256,0.05766998443337936
0.64,0.5,0.2,0.009400826283168247,0.09680583514248556,-0.07220983454103243,0.07342055396233882
0.64,0.6,0.2,0.007394862645128919,0.09019094128322314,-0.0646399903794378,0.06388264629769998
0.64,0.7,0.2,0.005638888352754737,0.04601284113163811,-0.03658455389005683,0.038778270443020575
0.64,0.8,0.2,0.004231185833900028,0.003522265782235745,-0.010144609349922114,0.015565322189153984
0.64,0.9,0.2,0.0031924720122400467,-0.017986530469379203,0.0038700294587128608,0.0027328435943424333
0.64,1.0,0.2,0.0024441889237545866,-0.022490473329268693,0.007830513519457367,-0.001713691340955927
0.64,0.0,0.3,0.029578129641260716,-0.3140193192128541,0.11812439109065956,-0.039007102775990676
0.64,0.1,0.3,0.023174047904878682,-0.21663141617541903,0.07613804231689264,-0.017729516147577437
0.64,0.2,0.3,0.018420469390447322,-0.093621620754094,0.016658607568185373,0.02020363335654429
0.64,0.3,0.3,0.015046987287668267,0.0684139482402761,-0.06727373005234784,0.07974628938795844
0.64,0.4,0.3,0.012605953618378737,0.23214688533154818,-0.15395552100580906,0.1431209001479275
0.64,0.5,0.3,0.010492964729315195,0.3169480944627453,-0.19720962455061603,0.17313034864101295
0.64,0.6,0.3,0.008330710911487807,0.2788526043680379,-0.17176451395850392,0.14933394002946718
0.64,0.7,0.3,0.00622801292870926,0.16475912610466947,-0.10401052189319819,0.09256240873351382
0.64,0.8,0.3,0.004503578707135581,0.058415194281991316,-0.04131361289160165,0.04042797273562145
0.64,0.9,0.3,0.0032849057884235732,0.0006500172524943138,-0.006712032453700469,0.011174239016508188
0.64,1.0,0.3,0.0024672839441740924,-0.01784358319285622,0.005191904863061108,0.000391092962262971
0.64,0.0,0.4,0.029603420336047077,-0.30893186609594425,0.11523544879806169,-0.0367027119910181
0.64,0.1,0.4,0.023275306818962085,-0.19622527850156568,0.06455103872722644,-0.008486953327679281
0.64,0.2,0.4,0.01871864516594239,-0.033517620689340416,-0.017469592698452788,0.04742656310171931
0.64,0.3,0.4,0.015691949364204955,0.19843356307471133,-0.1411005212977385,0.13863640178626196
0.64,0.4,0.4,0.013630669697359921,0.4387174374796028,-0.27124925066743466,0.2366838444620924
0.64,0.5,0.4,0.011688700995605178,0.5579880937463455,-0.33407549708500794,0.28230570771825786
0.64,0.6,0.4,0.009355534611849185,0.48542256914919923,-0.28905803311513234,0.2428964923331659
0.64,0.7,0.4,0.006872982828064833,0.2947775289900801,-0.1778366178045326,0.15145220147828878
0.64,0.8,0.4,0.004801779905343804,0.1185190430804102,-0.07544139913483619,0.06765102926144323
0.64,0.9,0.4,0.0033861040319760304,0.021056261450588615,-0.0182988502810841,0.020416760631304594
0.64,1.0,0.4,0.0024924689576865363,-0.012755199526913823,0.0023029024249208987,0.00269586176445457
0.64,0.0,0.5,0.02961468993716968,-0.30664064637017907,0.1139345744268075,-0.03566466909479154
0.64,0.1,0.5,0.023320822350147524,-0.18703668495808273,0.05933358900120941,-0.0043250628185008645
0.64,0.2,0.5,0.01885291581976476,-0.0064546798233642184,-0.03283623208803716,0.0596844537808796
0.64,0.3,0.5,0.01598233996579796,0.2569774508851277,-0.1743426022200098,0.16515315821094087
0.64,0.4,0.5,0.014092119614292091,0.531731503531937,-0.3240637735292488,0.27881290208781184
0.64,0.5,0.5,0.012227146126530173,0.666522289219793,-0.3957031080826317,0.3314644488493324
0.64,0.6,0.5,0.009816982588675078,0.5784362920193941,-0.3418727063364013,0.2850255639521325
0.64,0.7,0.5,0.007163473228219149,0.3533220413826276,-0.21107918355586297,0.17796888554603002
0.64,0.8,0.5,0.004936087747090251,0.1455823718706194,-0.09080848795065191,0.07990882037181135
0.64,0.9,0.5,0.0034317271845416735,0.03024426762717826,-0.023516089502103984,0.024578259130016784
0.64,1.0,0.5,0.002503883368113422,-0.010464179243808937,0.0010017891324324802,0.0037334130814227024
0.64,0.0,0.6,0.029603420336047077,-0.30893186609594425,0.11523544879806169,-0.0367027119910181
0.64,0.1,0.6,0.023275306818962085,-0.19622527850156568,0.06455103872722644,-0.008486953327679281
0.64,0.2,0.6,0.01871864516594239,-0.033517620689340416,-0.017469592698452788,0.04742656310171931
0.64,0.3,0.6,0.015691949364204955,0.19843356307471133,-0.1411005212977385,0.13863640178626196
0.64,0.4,0.6,0.013630669697359921,0.4387174374796028,-0.27124925066743466,0.2366838444620924
0.64,0.5,0.6,0.011688700995605178,0.5579880937463455,-0.33407549708500794,0.28230570771825786
0.64,0.6,0.6,0.009355534611849185,0.48542256914919923,-0.28905803311513234,0.2428964923331659
0.64,0.7,0.6,0.006872982828064833,0.2947775289900801,-0.1778366178045326,0.15145220147828878
0.64,0.8,0.6,0.004801779905343804,0.1185190430804102,-0.07544139913483619,0.06765102926144323
0.64,0.9,0.6,0.0033861040319760304,0.021056261450588615,-0.0182988502810841,0.020416760631304594
0.64,1.0,0.6,0.0024924689576865363,-0.012755199526913823,0.0023029024249208987,0.00269586176445457
0.64,0.0,0.7,0.029578129641260716,-0.3140193192128541,0.11812439109065956,-0.039007102775990676
0.64,0.1,0.7,0.023174047904878686,-0.21663141617541903,0.07613804231689264,-0.01772951614757743
0.64,0.2,0.7,0.018420469390447322,-0.093621620754094,0.01665860756818537,0.020203633356544293
0.64,0.3,0.7,0.01504698728766828,0.06841394824027613,-0.06727373005234788,0.07974628938795847
0.64,0.4,0.7,0.012605953618378756,0.23214688533154823,-0.1539555210058091,0.1431209001479275
0.64,0.5,0.7,0.010492964729315202,0.3169480944627453,-0.19720962455061603,0.17313034864101295
0.64,0.6,0.7,0.008330710911487819,0.2788526043680379,-0.17176451395850395,0.14933394002946718
0.64,0.7,0.7,0.00622801292870926,0.16475912610466947,-0.1040105218931982,0.09256240873351383
0.64,0.8,0.7,0.004503578707135582,0.05841519428199134,-0.04131361289160167,0.04042797273562146
0.64,0.9,0.7,0.003284905788423575,0.0006500172524943177,-0.0067120324537004745,0.011174239016508188
0.64,1.0,0.7,0.0024672839441740933,-0.01784358319285622,0.005191904863061106,0.0003910929622629721
0.64,0.0,0.8,0.029555103114191045,-0.3186675278225321,0.1207635093188295,-0.041112165527636385
0.64,0.1,0.8,0.023081567177845902,-0.23526748305464018,0.08671970796202624,-0.026170478354175235
0.64,0.2,0.8,0.01814822132651605,-0.14851474869650996,0.04782737218863074,-0.004659508769181605
0.64,0.3,0.8,0.01445789989963784,-0.05033194880852222,0.00015178852456214885,0.025962051528673
0.64,0.4,0.8,0.011669999670745928,0.043486152795766106,-0.04683105757228524,0.05766998443337935
0.64,0.5,0.8,0.009400826283168243,0.09680583514248552,-0.0722098345410324,0.07342055396233879
0.64,0.6,0.8,0.007394862645128912,0.09019094128322312,-0.06463999037943777,0.06388264629769998
0.64,0.7,0.8,0.005638888352754737,0.0460128411316381,-0.03658455389005683,0.03877827044302057
0.64,0.8,0.8,0.004231185833900027,0.0035222657822357407,-0.010144609349922108,0.015565322189153984
0.64,0.9,0.8,0.003192472012240046,-0.017986530469379203,0.003870029458712863,0.002732843594342431
0.64,1.0,0.8,0.0024441889237545866,-0.022490473329268696,0.00783051351945737,-0.0017136913409559278
0.64,0.0,0.9,0.02954199258656457,-0.3213052956568978,0.12226164550280169,-0.042306992762640744
0.64,0.1,0.9,0.023029072833771362,-0.24585020361396537,0.0927289250443183,-0.030963629518411685
0.64,0.2,0.9,0.017993566307232988,-0.17968272097271434,0.06552532538067112,-0.018776560566074796
0.64,0.3,0.9,0.014123432532713304,-0.11775615812312977,0.03843659478408936,-0.00457676096502749
0.64,0.4,0.9,0.011138525468953083,-0.06363634748344453,0.01399441638418325,0.00915066501514781
0.64,0.5,0.9,0.008780731942938087,-0.02819140791030713,-0.0012343960331410017,0.016804955151058776
0.64,0.6,0.9,0.006863390383442339,-0.016931215813848238,-0.0038143660635144693,0.01536331288622127
0.64,0.7,0.9,0.005304356435086699,-0.021411948023006992,0.0017001374128433207,0.008239444730712659
0.64,0.8,0.9,0.0040766384359971625,-0.027646293860862012,0.0075535543471154315,0.0014478783817945718
0.64,0.9,0.9,0.003140077466726827,-0.028568626446573084,0.009878761711945822,-0.0020603799268316485
0.64,1.0,0.9,0.0024311214667648118,-0.02512940837056524,0.009328745251799612,-0.0029089238050339196
0.64,0.0,1.0,0.029536966099173695,-0.3223236433677555,0.12283957318653177,-0.04276838742182598
0.64,0.1,1.0,0.023008805276497294,-0.24993271218139648,0.09504666408139338,-0.03281281524063184
0.64,0.2,1.0,0.017933871862874155,-0.1917090150581741,0.07235404976769598,-0.02422366498845343
0.64,0.3,1.0,0.013994360204560088,-0.14377284090042283,0.053209071493907856,-0.016360362944313603
0.64,0.4,1.0,0.010933479038790212,-0.10497015968651724,0.03746440941646863,-0.009570803338782482
0.64,0.5,1.0,0.008541476770636462,-0.07642220600686458,0.02615172292767584,-0.0050404603846155764
0.64,0.6,1.0,0.006658343953279472,-0.05826502801692095,0.019655626968770906,-0.003358155467709025
0.64,0.7,1.0,0.005175323234963844,-0.04742789969392779,0.01647231505588528,-0.0035442708106128234
0.64,0.8,1.0,0.004016943991638327,-0.039672587946321766,0.014382278734140308,-0.003999226040584058
0.64,0.9,1.0,0.0031197101108914366,-0.032651759596135504,0.012196985578079984,-0.00390949329211419
0.64,1.0,1.0,0.002426120402087073,-0.02614790734775772,0.00990708695893329,-0.0033701916835723674
0.72,0.0,0.0,0.022023087461626352,-0.3053452180699072,0.10428889401931445,-0.032870399070918974
0.72,0.1,0.0,0.01715614368617474,-0.2366665321922233,0.08061380260968179,-0.025147882419163343
0.72,0.2,0.0,0.013373534703049209,-0.1812608292750229,0.06115244589204137,-0.018371427988523373
0.72,0.3,0.0,0.010438482422411837,-0.13541645920503204,0.04455812383246243,-0.012023256698783019
0.72,0.4,0.0,0.008158750547757925,-0.09818465412007354,0.03081932306314855,-0.006472323427286832
0.72,0.5,0.0,0.006376385079048622,-0.07092641576810371,0.02104677848582202,-0.0028399126938144724
0.72,0.6,0.0,0.004971198104595333,-0.05393522240130711,0.015696403346028648,-0.0016943338038364294
0.72,0.7,0.0,0.0038629643227106702,-0.04413714985171422,0.013361842662890625,-0.002166675469241426
0.72,0.8,0.0,0.002996997303752181,-0.03721822455445081,0.011923746948857587,-0.002817226535849238
0.72,0.9,0.0,0.0023267338679484233,-0.030809861398389198,0.010259190259637035,-0.002918953092208275
0.72,1.0,0.0,0.0018091008230209935,-0.024741908731956155,0.008388436404787272,-0.0025700783557981188
0.72,0.0,0.1,0.022027316189172336,-0.30428650973972066,0.10372436126067933,-0.03244964112802446
0.72,0.1,0.1,0.01717325172531463,-0.2324221703889726,0.07834981828178196,-0.02346153823337326
0.72,0.2,0.1,0.013423915118904629,-0.168757689934171,0.05448222626876494,-0.013404064269023564
0.72,0.3,0.1,0.01054741415669944,-0.10836828510404217,0.03012857523570181,-0.001277485426561092
0.72,0.4,0.1,0.008331802475621524,-0.05521196813110055,0.007894126720341165,0.010600276588337485
0.72,0.5,0.1,0.006578307628019199,-0.02078327727032805,-0.005703656970438287,0.01708150303107945
0.72,0.6,0.1,0.005144250032458931,-0.010962536412334122,-0.007228792996778739,0.01537826621178789
0.72,0.7,0.1,0.003971857169717737,-0.017089650000878198,-0.0010674633867273284,0.008579209646171756
0.72,0.8,0.1,0.0030473777196076005,-0.0247150852135989,0.005253527325581146,0.002150137183650566
0.72,0.9,0.1,0.002343923164415418,-0.026564888748959306,0.00799478284604504,-0.001232687607695088
0.72,1.0,0.1,0.001813323504270116,-0.02368304139977035,0.007823536676425356,-0.002149445802869257
0.72,0.0,0.2,0.022038394502683273,-0.3015440852431546,0.10226098442825388,-0.0313600341614588
0.72,0.1,0.2,0.01721754940279724,-0.2214198572188181,0.07248013052131996,-0.019090557428414364
0.72,0.2,0.2,0.013554442021871688,-0.1363538714351554,0.03719508623965641,-0.000530350058960705
0.72,0.3,0.2,0.01082969352436106,-0.038270673798071315,-0.007267548705544895,0.02657166029530961
0.72,0.4,0.2,0.008780332977412177,0.05615786301299566,-0.05151944713606137,0.05484632584077262
0.72,0.5,0.2,0.007101633614913854,0.10917009810502196,-0.07503159083718687,0.06871075679175916
0.72,0.6,0.2,0.005592779252484172,0.1004070054056974,-0.06664251933374811,0.059624327261792995
0.72,0.7,0.2,0.004254181470956751,0.0530084765532473,-0.0384634629053899,0.03642836691481686
0.72,0.8,0.2,0.0031778066762534057,0.007689329173249413,-0.012033812758771497,0.01502419415162255
0.72,0.9,0.2,0.0023881395845709217,-0.015563186424983987,0.002125518171275222,0.0031383718985407154
0.72,1.0,0.2,0.0018243488050371946,-0.020939505767217047,0.006360084211339986,-0.0010594845316200716
0.72,0.0,0.3,0.022057823262458424,-0.29671165829805146,0.09968317098303202,-0.02944039171706566
0.72,0.1,0.3,0.01729560522903945,-0.20204487238557525,0.06214405384593697,-0.011393000402649161
0.72,0.2,0.3,0.013784196018299173,-0.07928427198503467,0.006749797538908442,0.02214300458086584
0.72,0.3,0.3,0.011326849436704575,0.08518347645498359,-0.0731279982107026,0.07561893584355654
0.72,0.4,0.3,0.009570233053524911,0.25229896146169883,-0.15615731195118585,0.13277127418930718
0.72,0.5,0.3,0.008023340657471352,0.3380408849603403,-0.19712984295836602,0.15963874964024977
0.72,0.6,0.3,0.0063825826640410725,0.29654898906829796,-0.17128043172354981,0.1375496065706667
0.72,0.7,0.3,0.0047513749888154,0.17646301173039142,-0.10432430743825712,0.08547554041744253
0.72,0.8,0.3,0.0034076962245172624,0.0647587176596266,-0.042479296431984837,0.037697103987918694
0.72,0.9,0.3,0.0024661398345384353,0.0038123308921168345,-0.008210939097901387,0.010836306824129392
0.72,1.0,0.3,0.001843836623853061,-0.016108348960100338,0.003782713368504875,0.0008599289980552255
0.72,0.0,0.4,0.022079173156725578,-0.29142243252883016,0.0968612636375752,-0.02733894225386172
0.72,0.1,0.4,0.017381059909653863,-0.18082963866829435,0.050826028094063926,-0.0029644699369806076
0.72,0.2,0.4,0.014035850853168358,-0.016797174675783923,-0.02658616952043138,0.04696830164035879
0.72,0.3,0.4,0.01187115781708402,0.22035824817178074,-0.1452410611849596,0.1293223620536419
0.72,0.4,0.4,0.010435032664584952,0.46705996560312885,-0.27072837842551034,0.21809377842216154
0.72,0.5,0.4,0.009032466026234972,0.5886380317227097,-0.33081874482265516,0.25919862810469413
0.72,0.6,0.4,0.007247480221422361,0.5113093973218954,-0.2858512981426302,0.22287176804561198
0.72,0.7,0.4,0.005295700058188997,0.3116365767131768,-0.17643674727157785,0.13917870257089565
0.72,0.8,0.4,0.0036593571056833213,0.12724565596687817,-0.07581489652159783,0.06252252643737727
0.72,0.9,0.4,0.0025515521451062893,0.025027628013372383,-0.019528784311224907,0.019264802147883592
0.72,1.0,0.4,0.0018650898535643831,-0.010818237976981757,0.0009607584483707944,0.0029617094215982913
0.72,0.0,0.5,0.022088676972217437,-0.2890403500144701,0.09559056474973338,-0.02639232768404987
0.72,0.1,0.5,0.017419471951767813,-0.17127671872104244,0.04572969506505965,0.0008308582964795738
0.72,0.2,0.5,0.014149163654769852,0.011338823938954641,-0.04159614305424395,0.05814660521655007
0.72,0.3,0.5,0.012116232651552872,0.28122341994497985,-0.17771154644741108,0.15350369858301485
0.72,0.4,0.5,0.010824472144037933,0.563761954247421,-0.32231694162506913,0.25651237533993315
0.72,0.5,0.5,0.009486898878634764,0.7014755982658931,-0.3910158230268089,0.30402778145582926
0.72,0.6,0.5,0.007636918419109923,0.6080110966401229,-0.33744001382275585,0.2612903767609536
0.72,0.7,0.5,0.005540856149984951,0.372502359332555,-0.20890765561972147,0.1633599603989917
0.72,0.8,0.5,0.003772707512799925,0.15538203950570592,-0.0908252650831199,0.0737007279679473
0.72,0.9,0.5,0.0025900621335415014,0.034579952072791686,-0.024624917284985087,0.023059787623434636
0.72,1.0,0.5,0.0018747292208926149,-0.008436366426365138,-0.00031013541193646564,0.003907879187879732
0.72,0.0,0.6,0.022079173156725578,-0.29142243252883016,0.0968612636375752,-0.02733894225386172
0.72,0.1,0.6,0.017381059909653863,-0.18082963866829435,0.050826028094063926,-0.0029644699369806076
0.72,0.2,0.6,0.014035850853168358,-0.016797174675783923,-0.02658616952043138,0.04696830164035879
0.72,0.3,0.6,0.01187115781708402,0.22035824817178074,-0.1452410611849596,0.1293223620536419
0.72,0.4,0.6,0.010435032664584952,0.46705996560312885,-0.27072837842551034,0.21809377842216154
0.72,0.5,0.6,0.009032466026234972,0.5886380317227097,-0.33081874482265516,0.25919862810469413
0.72,0.6,0.6,0.007247480221422361,0.5113093973218954,-0.2858512981426302,0.22287176804561198
0.72,0.7,0.6,0.005295700058188997,0.3116365767131768,-0.17643674727157785,0.13917870257089565
0.72,0.8,0.6,0.0036593571056833213,0.12724565596687817,-0.07581489652159783,0.06252252643737727
0.72,0.9,0.6,0.0025515521451062893,0.025027628013372383,-0.019528784311224907,0.019264802147883592
0.72,1.0,0.6,0.0018650898535643831,-0.010818237976981757,0.0009607584483707944,0.0029617094215982913
0.72,0.0,0.7,0.022057823262458424,-0.29671165829805146,0.09968317098303202,-0.02944039171706566
0.72,0.1,0.7,0.01729560522903945,-0.20204487238557525,0.06214405384593697,-0.011393000402649154
0.72,0.2,0.7,0.013784196018299173,-0.07928427198503467,0.006749797538908437,0.022143004580865842
0.72,0.3,0.7,0.011326849436704586,0.08518347645498361,-0.07312799821070264,0.07561893584355657
0.72,0.4,0.7,0.009570233053524928,0.2522989614616989,-0.15615731195118587,0.13277127418930718
0.72,0.5,0.7,0.00802334065747136,0.3380408849603403,-0.19712984295836602,0.15963874964024977
0.72,0.6,0.7,0.006382582664041084,0.29654898906829796,-0.17128043172354984,0.1375496065706667
0.72,0.7,0.7,0.004751374988815402,0.17646301173039142,-0.10432430743825713,0.08547554041744254
0.72,0.8,0.7,0.0034076962245172633,0.06475871765962662,-0.04247929643198486,0.0376971039879187
0.72,0.9,0.7,0.0024661398345384375,0.0038123308921168397,-0.008210939097901392,0.010836306824129392
0.72,1.0,0.7,0.001843836623853062,-0.016108348960100338,0.0037827133685048734,0.0008599289980552266
0.72,0.0,0.8,0.022038394502683273,-0.3015440852431546,0.10226098442825388,-0.0313600341614588
0.72,0.1,0.8,0.01721754940279724,-0.2214198572188181,0.07248013052131996,-0.019090557428414368
0.72,0.2,0.8,0.013554442021871687,-0.1363538714351554,0.03719508623965641,-0.0005303500589607093
0.72,0.3,0.8,0.010829693524361056,-0.038270673798071336,-0.007267548705544893,0.026571660295309607
0.72,0.4,0.8,0.008780332977412174,0.05615786301299564,-0.05151944713606135,0.054846325840772606
0.72,0.5,0.8,0.007101633614913851,0.10917009810502191,-0.07503159083718684,0.06871075679175913
0.72,0.6,0.8,0.005592779252484165,0.10040700540569739,-0.06664251933374808,0.059624327261792995
0.72,0.7,0.8,0.00425418147095675,0.053008476553247294,-0.0384634629053899,0.03642836691481685
0.72,0.8,0.8,0.003177806676253405,0.007689329173249409,-0.01203381275877149,0.01502419415162255
0.72,0.9,0.8,0.002388139584570921,-0.015563186424983989,0.0021255181712752248,0.003138371898540713
0.72,1.0,0.8,0.0018243488050371944,-0.02093950576721705,0.006360084211339988,-0.0010594845316200725
0.72,0.0,0.9,0.022027316189172336,-0.30428650973972066,0.10372436126067933,-0.03244964112802446
0.72,0.1,0.9,0.01717325172531463,-0.2324221703889726,0.07834981828178196,-0.02346153823337326
0.72,0.2,0.9,0.013423915118904629,-0.168757689934171,0.05448222626876494,-0.013404064269023564
0.72,0.3,0.9,0.01054741415669944,-0.10836828510404217,0.03012857523570181,-0.001277485426561092
0.72,0.4,0.9,0.008331802475621524,-0.05521196813110055,0.007894126720341165,0.010600276588337485
0.72,0.5,0.9,0.006578307628019199,-0.02078327727032805,-0.005703656970438287,0.01708150303107945
0.72,0.6,0.9,0.005144250032458931,-0.010962536412334122,-0.007228792996778739,0.01537826621178789
0.72,0.7,0.9,0.003971857169717737,-0.017089650000878198,-0.0010674633867273284,0.008579209646171756
0.72,0.8,0.9,0.0030473777196076005,-0.0247150852135989,0.005253527325581146,0.002150137183650566
0.72,0.9,0.9,0.002343923164415418,-0.026564888748959306,0.00799478284604504,-0.001232687607695088
0.72,1.0,0.9,0.001813323504270116,-0.02368304139977035,0.007823536676425356,-0.002149445802869257
0.72,0.0,1.0,0.022023087461626352,-0.3053452180699072,0.10428889401931445,-0.032870399070918974
0.72,0.1,1.0,0.01715614368617474,-0.2366665321922233,0.08061380260968179,-0.025147882419163343
0.72,0.2,1.0,0.013373534703049209,-0.1812608292750229,0.06115244589204137,-0.018371427988523373
0.72,0.3,1.0,0.010438482422411837,-0.13541645920503204,0.04455812383246243,-0.012023256698783019
0.72,0.4,1.0,0.008158750547757925,-0.09818465412007354,0.03081932306314855,-0.006472323427286832
0.72,0.5,1.0,0.006376385079048622,-0.07092641576810371,0.02104677848582202,-0.0028399126938144724
0.72,0.6,1.0,0.004971198104595333,-0.05393522240130711,0.015696403346028648,-0.0016943338038364294
0.72,0.7,1.0,0.0038629643227106702,-0.04413714985171422,0.013361842662890625,-0.002166675469241426
0.72,0.8,1.0,0.002996997303752181,-0.03721822455445081,0.011923746948857587,-0.002817226535849238
0.72,0.9,1.0,0.0023267338679484233,-0.030809861398389198,0.010259190259637035,-0.002918953092208275
0.72,1.0,1.0,0.0018091008230209935,-0.024741908731956155,0.008388436404787272,-0.0025700783557981188
0.8,0.0,0.0,0.016263157263387902,-0.28741827732672554,0.0872167153049989,-0.024627409485170077
0.8,0.1,0.0,0.012672312176656191,-0.2226742180780285,0.06733622877115847,-0.018767659735681563
0.8,0.2,0.0,0.009886911941734928,-0.17028089577175673,0.05086087261652989,-0.013508428943484477
0.8,0.3,0.0,0.007733245444227415,-0.12670951390636032,0.03663528306798343,-0.008435311309126335
0.8,0.4,0.0,0.006064764253183554,-0.09120658119978585,0.024765804943109513,-0.003930379883127517
0.8,0.5,0.0,0.004755359853711064,-0.06534188925608896,0.016421207388484828,-0.0010523135539724912
0.8,0.6,0.0,0.003711040156209845,-0.049550706056164,0.01211490370093028,-0.00034730203533746935
0.8,0.7,0.0,0.0028777917709827995,-0.040780223116649444,0.010538358772236139,-0.0010436795352821032
0.8,0.8,0.0,0.0022247257228101354,-0.0346808783177431,0.009679142865367267,-0.0018440256388685605
0.8,0.9,0.0,0.0017220682426305465,-0.028883175325930183,0.008481853516168491,-0.002097769742799219
0.8,1.0,0.0,0.0013368636618929569,-0.02326161674484525,0.006992235683514612,-0.0019046246754022898
0.8,0.0,0.1,0.016269249074400235,-0.28633091001473815,0.08666914702794463,-0.024243373116800422
0.8,0.1,0.1,0.012696912067310117,-0.21831491149892326,0.06514030058805338,-0.017228466489043318
0.8,0.2,0.1,0.009959358236546971,-0.15743912362253007,0.04439128081896457,-0.008974577627724117
0.8,0.3,0.1,0.007889918345125316,-0.09892884041978706,0.022639782656805663,0.0013726371321346733
0.8,0.4,0.1,0.006313669059373634,-0.04707005297926536,0.002530178936562816,0.011652239462037148
0.8,0.5,0.1,0.005045792697340742,-0.013840704316068575,-0.009524612398190972,0.01713050172947228
0.8,0.6,0.1,0.003959944962399924,-0.005414177835643511,-0.010120722305616418,0.015235317309827199
0.8,0.7,0.1,0.0030344265747956705,-0.013000166795514998,-0.0034569493226249528,0.008764381326660508
